Reservoir,Site,DateTime,ThermistorTemp_C_1,ThermistorTemp_C_2,ThermistorTemp_C_3,ThermistorTemp_C_4,ThermistorTemp_C_5,ThermistorTemp_C_6,ThermistorTemp_C_7,ThermistorTemp_C_8,ThermistorTemp_C_9,ThermistorTemp_C_10,ThermistorTemp_C_11,ThermistorTemp_C_12,ThermistorTemp_C_13,EXOTemp_C_1,EXOCond_uScm_1,EXOSpCond_uScm_1,EXOTDS_mgL_1,EXODOsat_percent_1,EXODO_mgL_1,EXOChla_RFU_1,EXOChla_ugL_1,EXOBGAPC_RFU_1,EXOBGAPC_ugL_1,EXOfDOM_RFU_1,EXOfDOM_QSU_1,EXOPressure_psi_1,EXODepth_m_1,EXOBattery_V_1,EXOCablepower_V_1,EXOWiper_V_1,EXOTemp_C_9,EXOCond_uScm_9,EXOSpCond_uScm_9,EXOTDS_mgL_9,EXODOsat_percent_9,EXODO_mgL_9,EXOfDOM_RFU_9,EXOfDOM_QSU_9,EXOPressure_psi_9,EXODepth_m_9,EXOBattery_V_9,EXOCablepower_V_9,EXOWiper_V_9,LvlPressure_psi_13,LvlDepth_m_13,LvlTemp_C_13,RECORD,CR3000Battery_V,CR3000Panel_Temp_C,Flag_ThermistorTemp_C_1,Flag_ThermistorTemp_C_2,Flag_ThermistorTemp_C_3,Flag_ThermistorTemp_C_4,Flag_ThermistorTemp_C_5,Flag_ThermistorTemp_C_6,Flag_ThermistorTemp_C_7,Flag_ThermistorTemp_C_8,Flag_ThermistorTemp_C_9,Flag_ThermistorTemp_C_10,Flag_ThermistorTemp_C_11,Flag_ThermistorTemp_C_12,Flag_ThermistorTemp_C_13,Flag_EXOTemp_C_1,Flag_EXOCond_uScm_1,Flag_EXOSpCond_uScm_1,Flag_EXOTDS_mgL_1,Flag_EXODOsat_percent_1,Flag_EXODO_mgL_1,Flag_EXOChla_RFU_1,Flag_EXOChla_ugL_1,Flag_EXOBGAPC_RFU_1,Flag_EXOBGAPC_ugL_1,Flag_EXOfDOM_RFU_1,Flag_EXOfDOM_QSU_1,Flag_EXOPressure_psi_1,Flag_EXODepth_m_1,Flag_EXOBattery_V_1,Flag_EXOCablepower_V_1,Flag_EXOWiper_V_1,Flag_EXOTemp_C_9,Flag_EXOCond_uScm_9,Flag_EXOSpCond_uScm_9,Flag_EXOTDS_mgL_9,Flag_EXODOsat_percent_9,Flag_EXODO_mgL_9,Flag_EXOfDOM_RFU_9,Flag_EXOfDOM_QSU_9,Flag_EXOPressure_psi_9,Flag_EXODepth_m_9,Flag_EXOBattery_V_9,Flag_EXOCablepower_V_9,Flag_EXOWiper_V_9,Flag_LvlPressure_psi_13,Flag_LvlTemp_C_13
CCR,51,2025-01-01 06:10:00,NA,6.52099,6.550928,6.548761,6.533563,6.539148,6.547021,6.544458,6.553644,6.539178,6.552148,6.554407,6.607538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.494,89.9,139.05,90.38,95.64,11.75,5.73,17.64,12.57,8.835,3.14,12.39,1.21,24.97666,17.597305803,6.718305,63739,13.34,9.54,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 06:20:00,NA,6.498102,6.534784,6.537012,6.52395,6.524774,6.53869,6.54397,6.550958,6.530267,6.533655,6.547754,6.608453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.506,89.93,139.05,90.38,95.71,11.76,5.71,17.58,12.57,8.84,3.15,12.43,1.21,24.98731,17.6048092605,6.723712,63740,13.34,9.49,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 06:30:00,NA,6.518274,6.539209,6.546777,6.531885,6.536249,6.540246,6.537469,6.544183,6.526575,6.529413,6.527216,6.593347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.512,89.94,139.03,90.37,95.69,11.75,5.71,17.59,12.57,8.838,3.15,12.47,1.21,24.97709,17.5976087595,6.715787,63741,13.34,9.46,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 06:40:00,NA,6.523187,6.547632,6.552057,6.537073,6.537927,6.545129,6.54342,6.550867,6.532342,6.537134,6.536279,6.592492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.516,89.95,139.03,90.37,95.63,11.75,5.7,17.54,12.57,8.835,3.15,12.47,1.21,24.97269,17.5945087395,6.715601,63742,13.34,9.45,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 06:50:00,NA,6.535791,6.556451,6.559045,6.544519,6.544,6.55105,6.54754,6.552332,6.537774,6.543664,6.541925,6.593469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.52,89.96,139.04,90.38,95.64,11.75,5.72,17.62,12.57,8.835,3.14,12.48,1.19,24.97037,17.5928741835,6.718336,63743,13.28,9.43,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 07:00:00,NA,6.541223,6.560114,6.560876,6.546167,6.545465,6.550195,6.547968,6.554193,6.534845,6.54104,6.540979,6.599115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.519,89.97,139.06,90.39,95.65,11.75,5.7,17.54,12.58,8.846,3.15,12.47,1.19,24.9748,17.595995339999998,6.725826,63744,13.28,9.41,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 07:10:00,NA,6.532007,6.555566,6.554102,6.537988,6.540216,6.55169,6.550256,6.555719,6.537439,6.543756,6.540063,6.599023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.523,89.97,139.04,90.38,95.62,11.74,5.71,17.58,12.58,8.847,3.14,12.48,1.19,24.98035,17.5999055925,6.732029,63745,13.27,9.36,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 07:20:00,NA,6.528467,6.545221,6.547479,6.535699,6.540155,6.546136,6.548303,6.552148,6.53692,6.544244,6.541711,6.604028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.528,89.98,139.04,90.38,95.55,11.73,5.69,17.52,12.58,8.847,3.14,12.48,1.19,24.97192,17.593966236,6.736538,63746,13.34,9.3,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 07:30:00,NA,6.527094,6.547418,6.551843,6.535852,6.53811,6.543664,6.540521,6.544519,6.528864,6.537286,6.546198,6.607996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.528,89.98,139.04,90.37,95.59,11.74,5.7,17.57,12.59,8.852,3.15,12.47,1.19,24.98216,17.601180828,6.739696,63747,13.34,9.22,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 07:40:00,NA,6.522455,6.54043,6.541986,6.524835,6.531793,6.540186,6.537469,6.544305,6.527307,6.535822,6.535974,6.593103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.522,89.97,139.05,90.38,95.6,11.74,5.71,17.59,12.6,8.856,3.15,12.49,1.2,24.98618,17.604013119,6.726417,63748,13.34,9.14,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 07:50:00,NA,6.505762,6.533746,6.539697,6.521844,6.524622,6.535669,6.53454,6.538782,6.515741,6.527582,6.533105,6.581781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.519,89.96,139.04,90.37,95.57,11.74,5.7,17.55,12.6,8.86,3.14,12.49,1.2,24.97721,17.597693305499998,6.714482,63749,13.35,9.08,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 08:00:00,NA,6.517694,6.537378,6.535242,6.5306940000000004,6.532739,6.536523,6.530145,6.533166,6.511133,6.524042,6.527826,6.574823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.521,89.96,139.03,90.37,95.56,11.74,5.71,17.57,12.6,8.861999,3.14,12.48,1.2,24.98562,17.603618571000002,6.70184,63750,13.35,9.01,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 08:10:00,NA,6.505243,6.527216,6.532739,6.516412,6.513788,6.524316,6.521844,6.526361,6.508264,6.519403,6.523584,6.571954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.509,89.93,139.04,90.37,95.58,11.74,5.71,17.57,12.6,8.861,3.14,12.43,1.2,24.98093,17.6003142315,6.686413,63751,13.35,8.97,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 08:20:00,NA,6.504816,6.526727,6.528528,6.510675,6.511163,6.525354,6.520959,6.522119,6.504449,6.512354,6.514398,6.570276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.501,89.9,139.02,90.37,95.53,11.74,5.72,17.61,12.6,8.861999,3.14,12.41,1.2,24.97702,17.597559441,6.680736,63752,13.35,8.93,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 08:30:00,NA,6.517023,6.52392,6.531946,6.516962,6.518488,6.52041,6.516412,6.518854,6.503381,6.51098,6.51095,6.554986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.503,89.91,139.02,90.36,95.52,11.74,5.7,17.54,12.6,8.861,3.15,12.42,1.2,24.97594,17.596798527,6.663495,63753,13.35,8.94,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 08:40:00,NA,6.516229,6.533472,6.537378,6.51745,6.508478,6.530816,6.531274,6.534204,6.516016,6.5147640000000004,6.515161,6.560632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.507,89.91,139.02,90.36,95.54,11.74,5.7,17.56,12.61,8.868,3.15,12.47,1.2,24.98213,17.6011596915,6.660519,63754,13.35,8.92,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 08:50:00,NA,6.480493,6.523828,6.525171,6.51571,6.523126,6.532739,6.529626,6.527307,6.511621,6.518243,6.516168,6.561731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.504,89.9,139.01,90.35,95.52,11.74,5.71,17.58,12.6,8.86,3.14,12.49,1.2,24.9736,17.59514988,6.668501,63755,13.35,8.89,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 09:00:00,NA,6.490442,6.516199,6.516718,6.504602,6.510339,6.518823,6.511957,6.514306,6.489496,6.505609,6.509241,6.560998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.498,89.88,138.99,90.35,95.42,11.73,5.71,17.57,12.62,8.871,3.14,12.49,1.2,24.98878,17.605844948999998,6.660317,63756,13.35,8.86,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 09:10:00,NA,6.49621,6.523736,6.521295,6.505304,6.506677,6.512658,6.510675,6.518426,6.499841,6.502924,6.503381,6.546594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.493,89.86,139,90.35,95.43,11.73,5.71,17.59,12.62,8.873999,3.14,12.49,1.2,24.99112,17.607493595999998,6.65048,63757,13.29,8.88,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 09:20:00,NA,6.490778,6.527246,6.524286,6.508996,6.507684,6.512598,6.511255,6.516473,6.499017,6.503046,6.500238,6.538904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.495,89.56,138.53,90.04,95.46,11.73,5.64,17.39,12.62,8.87,3.15,12.42,1.19,24.98141,17.6006524155,6.613169,63758,13.26,8.9,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 09:30:00,NA,6.505121,6.52984,6.521997,6.505792,6.504999,6.510095,6.509058,6.51687,6.500208,6.506097,6.505334,6.54165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.496,89.9,139.03,90.37,95.49,11.73,5.73,17.63,12.63,8.877,3.14,12.49,1.19,24.98192,17.601011736,6.604296,63759,13.29,8.94,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 09:40:00,NA,6.50155,6.525934,6.52276,6.505456,6.506036,6.512292,6.51037,6.51745,6.500208,6.508112,6.503503,6.538965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.496,89.88,139.01,90.35,95.5,11.74,5.73,17.65,12.63,8.88,3.14,12.49,1.19,24.99941,17.6133343155,6.595766,63760,13.35,8.96,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 09:50:00,NA,6.485162,6.531458,6.525415,6.508874,6.50799,6.512872,6.508325,6.516778,6.500238,6.506769,6.506158,6.540735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.495,89.88,139.02,90.36,95.34,11.72,5.71,17.59,12.64,8.885,3.14,12.49,1.19,24.98402,17.602491291,6.589849,63761,13.35,8.96,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 10:00:00,NA,6.504236,6.533807,6.528314,6.512811,6.511957,6.517023,6.514703,6.52218,6.506036,6.513208,6.508508,6.541864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.497,89.89,139.02,90.37,95.48,11.73,5.72,17.62,12.63,8.880999,3.14,12.49,1.19,24.98303,17.6017937865,6.586745,63762,13.35,8.98,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 10:10:00,NA,6.492944,6.532007,6.527551,6.511377,6.510706,6.517938,6.516229,6.522241,6.504999,6.512048,6.509027,6.540582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.497,89.89,139.03,90.37,95.51,11.74,5.72,17.6,12.64,8.886,3.15,12.49,1.19,24.98808,17.605351764,6.581727,63763,13.35,8.98,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 10:20:00,NA,6.496912,6.535974,6.530969,6.514795,6.5133,6.518945,6.516412,6.523218,6.50799,6.512506,6.509729,6.53985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.499,89.91,139.04,90.38,95.56,11.74,5.71,17.59,12.64,8.885,3.14,12.49,1.19,24.97719,17.5976792145,6.573284,63764,13.35,9,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 10:30:00,NA,6.502557,6.539819,6.533136,6.517358,6.516199,6.5216,6.519372,6.526117,6.508203,6.514734,6.514001,6.543207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.502,89.91,139.03,90.37,95.57,11.74,5.7,17.56,12.64,8.884,3.15,12.43,1.19,24.97889,17.5988769495,6.571076,63765,13.35,9.06,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 10:40:00,NA,6.499597,6.544427,6.537622,6.518823,6.517358,6.523553,6.519983,6.52749,6.507928,6.516656,6.513513,6.544946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.505,89.91,139.02,90.36,95.54,11.74,5.72,17.61,12.64,8.888001,3.14,12.41,1.19,24.98724,17.604759942,6.569503,63766,13.35,9.15,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 10:50:00,NA,6.520654,6.544,6.535394,6.518365,6.517084,6.523248,6.520105,6.526666,6.509393,6.518579,6.5144590000000004,6.546045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.504,89.91,139.03,90.37,95.55,11.74,5.71,17.57,12.64,8.887,3.14,12.4,1.19,24.98249,17.601413329499998,6.568885,63767,13.35,9.31,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 11:00:00,NA,6.532495,6.558801,6.542962,6.52038,6.51983,6.524866,6.521295,6.528619,6.513757,6.52038,6.522302,6.550348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.502,89.9,139.01,90.36,95.44,11.73,5.71,17.57,12.65,8.891,3.15,12.48,1.19,24.98673,17.6044006215,6.569765,63768,13.34,9.69,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 11:10:00,NA,6.553888,6.575982,6.56109,6.539758,6.535913,6.538019,6.537012,6.543908,6.539178,6.526941,6.535058,6.560174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.506,89.92,139.04,90.38,95.49,11.73,5.7,17.54,12.65,8.894,3.14,12.47,1.2,24.98977,17.6065424535,6.574456,63769,13.33,10.18,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 11:20:00,NA,6.563714,6.58352,6.574152,6.551599,6.548028,6.551416,6.555444,6.563318,6.545587,6.552606,6.545892,6.570367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.511,89.94,139.03,90.37,95.56,11.74,5.7,17.56,12.65,8.894,3.15,12.47,1.2,24.97994,17.599616727,6.58287,63770,13.33,10.51,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 11:30:00,NA,6.597528,6.611169,6.592676,6.570306,6.55694,6.569513,6.564233,6.573785,6.565332,6.553735,6.572107,6.590662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.531,89.98,139.02,90.36,95.69,11.75,5.7,17.55,12.65,8.895001,3.14,12.46,1.2,24.98185,17.6009624175,6.591533,63771,13.26,10.74,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 11:40:00,NA,6.595056,6.616174,6.596979,6.579523,6.581354,6.582971,6.581079,6.590051,6.580133,6.580346,6.592248,6.619684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.542,90.02,139.03,90.37,95.66,11.74,5.68,17.49,12.65,8.895001,3.14,12.46,1.2,24.99983,17.6136302265,6.612025,63772,13.25,10.91,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 11:50:00,NA,6.590082,6.61065,6.598444,6.580865,6.575189,6.58294,6.584375,6.592645,6.580896,6.587549,6.592645,6.617456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.561,90.07,139.03,90.37,95.75,11.75,5.7,17.54,12.65,8.894,3.15,12.45,1.2,24.98943,17.606302906499998,6.621442,63773,13.31,10.89,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 12:00:00,NA,6.600946,6.620447,6.605798,6.583826,6.582056,6.588068,6.587335,6.594964,6.580469,6.589349,6.591364,6.620386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.567,90.07,139.02,90.36,95.63,11.73,5.69,17.53,12.64,8.889,3.14,12.45,1.21,24.98453,17.6028506115,6.622448,63774,13.31,10.89,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 12:10:00,NA,6.635675,6.648248,6.627679,6.605859,6.603448,6.607568,6.604303,6.610864,6.60238,6.603906,6.605798,6.622674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.574,90.1,139.03,90.37,95.76,11.75,5.68,17.5,12.65,8.896,3.14,12.45,1.21,24.98508,17.603238114,6.625526,63775,13.31,11.05,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 12:20:00,NA,6.654962,6.666284,6.640497,6.616205,6.611444,6.618158,6.611474,6.622796,6.605218,6.612848,6.605249,6.604852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.591,90.15,139.04,90.37,95.78,11.74,5.67,17.46,12.65,8.895001,3.14,12.45,1.21,24.98576,17.603717208,6.616911,63776,13.31,11.34,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 12:30:00,NA,6.650506,6.680872,6.653711,6.625268,6.621148,6.627954,6.625238,6.63418,6.626489,6.630823,6.625635,6.606531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.609,90.2,139.04,90.38,95.85,11.75,5.68,17.49,12.65,8.892,3.15,12.45,1.21,24.98229,17.6012724195,6.614978,63777,13.3,11.52,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 12:40:00,NA,6.667566,6.699274,6.656396,6.633386,6.629999,6.630762,6.630914,6.64245,6.594568,6.603143,6.597558,6.604547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.607,90.19,139.03,90.37,95.8,11.74,5.66,17.44,12.65,8.895001,3.14,12.44,1.21,24.99058,17.607113139000003,6.613756,63778,13.3,11.59,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2025-01-01 12:50:00,NA,6.683832,6.7073,6.667444,6.647333,6.646173,6.651147,6.646844,6.656885,6.641046,6.636072,6.605524,6.61944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.611,90.19,139.01,90.36,95.85,11.74,5.67,17.45,12.65,8.895001,3.15,12.41,1.21,24.98441,17.6027660655,6.620685,63779,13.3,11.68,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
